base_origem,qru_corrida,nome_orgao,status_corrida,motivo_corrida,km_total,valor_corrida,data_abertura,data_despacho,data_local_embarque,data_inicio,data_final,origem_endereco,origem_bairro,origem_cidade,origem_uf,destino_solicitado_endereco,destino_efetivo_endereco,origem_latitude,origem_longitude,destino_solicitado_latitude,destino_solicitado_longitude,destino_efetivo_latitude,destino_efetivo_longitude,ateste_setorial_data,conteste_info
TAXIGOV_DF,514761.0,Ministério da Justiça,CONCLUÍDA,1 - REUNIAO EXTERNA,9.99,31.56,2022-03-31 09:19:34.170,2022-03-31 09:19:51.003,2022-03-31 09:24:39.603,2022-03-31 09:25:49.807,2022-03-31 09:40:57.527,MINISTERIO DA JUSTICA E CIDADANIA - ANEXO II,,BRASILIA,DF,"Complexo da Policia Civil do Distrito Federal - PCDF, Brasilia, Distrito Federal","BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.796573,-47.866005,-15.808756,-47.932187,-15.809645,-47.933447,2022-04-04 08:59:29.007,
TAXIGOV_DF,514762.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.23,6.32,2022-03-31 09:19:41.070,2022-03-31 09:19:55.020,2022-03-31 09:21:20.433,2022-03-31 09:22:04.453,2022-03-31 09:25:04.580,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO",,BRASÍLIA,DF,PALÁCIO DO PLANALTO - BRASÍLIA / DF,"VIA N. UM LESTE, BRASILIA - DF, 70833-520, BRASIL - BRASÍLIA",-15.799534,-47.870929,-15.799048,-47.860768,-15.799237,-47.861920,,
TAXIGOV_DF,514765.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,1.3,4.12,2022-03-31 09:20:55.367,2022-03-31 09:22:14.700,2022-03-31 09:26:26.163,2022-03-31 09:26:09.290,2022-03-31 09:29:44.920,MINISTERIO DA ECONOMIA - BLOCO K,ASA NORTE,BRASILIA,DF,"Ministerio da Economia - Bloco F, Anexo B, Brasilia, DF","EM, 6, BRASILIA - DF, 70346-090, BRASIL",-15.794996,-47.873968,-15.80139,-47.869905,-15.801367,-47.869225,2022-04-07 11:18:58.060,
TAXIGOV_DF,514772.0,Ministério da Saúde,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,4.3,13.59,2022-03-31 09:23:02.707,2022-03-31 09:23:16.670,2022-03-31 09:27:22.497,2022-03-31 09:27:36.730,2022-03-31 09:37:27.760,SECRETARIA DE SAUDE,ASA NORTE,BRASILIA,DF,"Ministerio da Saude - Anexo A, Esplanada dos Ministerios, Bl. G, Brasilia, Brasilia, DF","EM, 7, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.784018,-47.890303,-15.802028,-47.868712,-15.801659,-47.869251,2022-04-04 11:58:59.283,
TAXIGOV_DF,514773.0,Ministério da Economia,CANCELADA,2 - ENTREGA DE DOCUMENTOS,,,2022-03-31 09:23:07.270,2022-03-31 09:26:53.120,,2022-03-31 09:26:53.120,2022-03-31 09:27:00.183,APEX-BRASIL,ASA NORTE,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",,-15.785896,-47.87531,-15.794996,-47.873968,,,,
TAXIGOV_DF,514774.0,Ministério das Relaçoes Exteriores,CANCELADA,3 - VISITA TECNICA,,6.32,2022-03-31 09:23:19.343,2022-03-31 09:24:49.073,,2022-03-31 09:24:49.073,2022-03-31 09:28:24.247,ANEXO II DO ITAMARATY (BOLO DE NOIVA),ASA SUL,BRASILIA,DF,"BL B, Asa Sul, Brasilia, DF",,-15.802059,-47.867970,-15.830208,-47.913931,,,,
TAXIGOV_DF,514775.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.41,7.61,2022-03-31 09:24:23.100,2022-03-31 09:25:17.223,2022-03-31 09:27:53.027,2022-03-31 09:28:16.603,2022-03-31 09:36:30.987,"MINISTERIO DA ECONOMIA - BLOCO F, ANEXO B, 5",BRASILIA,BRASILIA,DF,"Ministerio da Economia - Anexo, Esplanada dos Ministerios, Bl. P, Brasilia, Brasilia, DF","SGO BLOCO 13, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.801390,-47.869905,-15.794657,-47.868950,-15.794733,-47.868860,2022-04-07 10:52:54.093,
TAXIGOV_DF,514777.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,10.69,33.79,2022-03-31 09:24:48.710,2022-03-31 09:24:55.507,2022-03-31 09:25:07.787,2022-03-31 09:25:14.830,2022-03-31 10:00:23.657,"SGON,",PA 32,BRASILIA,DF,- BRASILIA,"EM, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.768681,-47.9206,-15.794738,-47.873794,-15.794682,-47.873604,2022-04-07 10:30:58.580,
TAXIGOV_DF,514778.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:24:54.470,2022-03-31 09:27:26.460,,2022-03-31 09:27:26.460,2022-03-31 09:35:24.073,PO 700,ASA NORTE,BRASILIA,DF,"Ministerio Da Saude (PO 700), SRTVN Quadra 701, Brasilia, Brasilia, DF",,-15.783635,-47.890337,-15.783607,-47.890239,,,,
TAXIGOV_DF,514779.0,Ministério da Mulher,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:25:06.063,2022-03-31 09:29:52.177,2022-03-31 09:32:36.287,2022-03-31 09:39:52.177,2022-03-31 09:48:25.163,"SECRETARIA NACIONAL DA JUVENTUDE, SBS, 8",ASA SUL,BRASILIA,DF,"Condominio Corporate Financial Center, Asa Norte, Brasilia, Distrito Federal",,-15.800486,-47.882294,-15.788830,-47.884166,,,,
TAXIGOV_DF,514780.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,9.99,31.56,2022-03-31 09:25:15.080,2022-03-31 09:25:21.473,2022-03-31 09:30:57.207,2022-03-31 09:31:09.630,2022-03-31 09:46:13.737,"SAAN QUADRA 4, 916",BRASILIA,BRASILIA,DF,"Ministerio da Cidadania - GM/MC, Brasilia, DF","EMI BLOCO A, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.758883,-47.931875,-15.798405,-47.873197,-15.798818,-47.873221,2022-04-04 17:02:06.400,
TAXIGOV_DF,514782.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:26:19.123,2022-03-31 09:43:33.310,2022-03-31 09:44:43.187,2022-03-31 09:53:33.310,2022-03-31 09:56:34.070,"MINISTERIO DA CIENCIA, TECNOLOGIA, INOVACOES E COMUNICACOES, ESPLANADA DOS MINISTERIOS, BL. E",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",,-15.799653,-47.869983,-15.799049,-47.860769,,,,
TAXIGOV_DF,514783.0,Ministério da Justiça,CONCLUÍDA,1 - REUNIAO EXTERNA,11.87,37.51,2022-03-31 09:26:28.613,2022-03-31 09:29:12.683,2022-03-31 09:34:52.640,2022-03-31 09:35:03.013,2022-03-31 09:53:53.793,"PALACIO DA JUSTICA, MINISTERIO DA JUSTICA, BL. T",ZONA CIVICOADMINISTRATIVA,BRASILIA,DF,"Academia de Bombeiro Militar Cel. Osmar Alves Pinheiro, Brasilia, Distrito Federal","SPO. 15, BRASILIA - DF, 70610-200, BRASIL - BRASILIA",-15.797571,-47.865944,-15.832670,-47.939603,-15.832955,-47.939889,2022-04-04 08:55:14.680,
TAXIGOV_DF,514786.0,Ministério da Economia,CANCELADA,2 - ENTREGA DE DOCUMENTOS,,6.32,2022-03-31 09:27:16.197,2022-03-31 09:33:17.390,,2022-03-31 09:27:16.197,2022-03-31 09:33:17.390,APEXBRASIL,ASA NORTE,BRASILIA,DF,"Ministerio da Economia - Bloco K, Brasilia, DF",,-15.785749,-47.875492,-15.794996,-47.873968,,,,
TAXIGOV_DF,514787.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,6.81,21.52,2022-03-31 09:27:45.843,2022-03-31 09:28:05.220,2022-03-31 09:32:00.263,2022-03-31 09:32:12.527,2022-03-31 09:45:03.597,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Escola Nacional de Administracao Publica - Enap, Asa Sul, Brasilia, DF","BRASILIA - DF, 70610-200, BRASIL - BRASILIA",-15.794493,-47.893340,-15.830334,-47.930573,-15.830299,-47.931370,2022-04-04 18:06:30.687,
TAXIGOV_DF,514789.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.8,6.32,2022-03-31 09:28:09.453,2022-03-31 09:34:08.247,2022-03-31 09:34:19.943,2022-03-31 09:37:42.220,2022-03-31 09:43:11.693,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA (INCRA),BRASILIA,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, DF","EMI BLOCO C, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.790962,-47.879399,-15.799061,-47.871666,-15.799169,-47.871448,2022-04-04 16:10:19.140,
TAXIGOV_DF,514791.0,Ministério das Relaçoes Exteriores,CONCLUÍDA,3 - VISITA TECNICA,8.11,25.62,2022-03-31 09:28:42.983,2022-03-31 09:29:36.153,2022-03-31 09:33:22.680,2022-03-31 09:34:33.617,2022-03-31 09:45:11.883,ANEXO II DO ITAMARATY (BOLO DE NOIVA),ASA SUL,BRASILIA,DF,"BL B, Asa Sul, Brasilia, DF","SQS 213, BRASILIA - DF, 70292-000, BRASIL - BRASILIA",-15.802059,-47.867970,-15.830208,-47.913931,-15.830209,-47.913974,2022-04-04 14:47:55.180,
TAXIGOV_DF,514794.0,Ministério da Mulher,CONCLUÍDA,1 - REUNIAO EXTERNA,3.98,12.57,2022-03-31 09:29:23.070,2022-03-31 09:29:32.097,2022-03-31 09:36:13.200,2022-03-31 09:36:13.927,2022-03-31 09:45:19.520,EDIFICIO PARQUE CIDADE CORPORATE,ASA SUL,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal","VIA N. UM LESTE, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.795101,-47.893447,-15.799049,-47.860769,-15.799266,-47.861817,2022-04-04 18:06:30.937,
TAXIGOV_DF,514796.0,Ministério Cidadania,CONCLUÍDA,1 - REUNIAO EXTERNA,11.15,35.24,2022-03-31 09:29:42.203,2022-03-31 09:33:14.673,2022-03-31 09:44:16.940,2022-03-31 09:45:36.353,2022-03-31 10:03:37.207,SAAN QUADRA 4,ASA SUL,BRASILIA,DF,"Ed.The Union, Smpw Trecho 3 Q 2 Q 1 Conjunto 2, Brasilia, DF","BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.760138,-47.931871,-15.836361,-47.951692,-15.836784,-47.951101,2022-04-04 17:00:10.243,
TAXIGOV_DF,514797.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.48,7.85,2022-03-31 09:29:45.353,2022-03-31 09:32:48.050,2022-03-31 09:35:34.910,2022-03-31 09:35:44.500,2022-03-31 09:44:49.367,"MINISTERIO DA ECONOMIA - BLOCO F, S/N",ZONA CIVICO-ADMINISTRATIVA,BRASILIA,DF,"Ministerio da Fazenda (Orgaos Centrais), Saus Quadra 6, Asa Sul, Brasilia, DF","VIA AS SEIS, 2, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.799624,-47.869075,-15.805996,-47.881467,-15.806005,-47.881591,2022-04-07 10:51:35.490,
TAXIGOV_DF,514799.0,Ministério da Saúde,CONCLUÍDA,4 - OUTROS,4.09,12.92,2022-03-31 09:30:00.853,2022-03-31 09:30:24.933,2022-03-31 09:31:55.043,2022-03-31 09:33:30.223,2022-03-31 09:42:29.880,FUNDACAO NACIONAL DE SAUDE,ASA SUL,BRASILIA,DF,"Ministerio Da Saude (PO 700), SRTVN Quadra 701, Brasilia, Brasilia, DF","BRASILIA - DF, 70719-000, BRASIL - BRASILIA",-15.803296,-47.880000,-15.783607,-47.890239,-15.783524,-47.890426,2022-04-04 11:59:47.110,
TAXIGOV_DF,514801.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:30:37.663,2022-03-31 09:36:23.903,,2022-03-31 09:36:23.903,2022-03-31 09:40:08.717,"MINISTERIO DA SAUDE (PO 700), SRTVN QUADRA 701",ASA NORTE,BRASILIA,DF,"Ministerio da Saude - Bloco G, Brasilia, Distrito Federal",,-15.783608,-47.890240,-15.800236,-47.868381,,,,
TAXIGOV_DF,514804.0,MCTIC,CONCLUÍDA,1 - REUNIAO EXTERNA,1.25,6.32,2022-03-31 09:31:27.890,2022-03-31 09:47:26.873,2022-03-31 09:49:22.117,2022-03-31 09:50:42.387,2022-03-31 09:53:56.420,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES - MCTI",,BRASÍLIA,DF,"EIXO MONUMENTAL, 2231 - BRASÍLIA / DF","VIA EIXO MONUMENTAL, BRASILIA - DF, 70100-000, BRASIL - BRASÍLIA",-15.799863,-47.870052,-15.798775,-47.861250,-15.799433,-47.861811,2022-04-05 17:26:07.433,
TAXIGOV_DF,514807.0,DPU,CONCLUÍDA,1 - REUNIAO EXTERNA,5.48,17.31,2022-03-31 09:31:43.677,2022-03-31 09:32:48.370,2022-03-31 09:36:25.197,2022-03-31 09:40:49.663,2022-03-31 09:53:16.320,DPU,ASA SUL,BRASILIA,DF,"CIOB, Centro, Brasilia, DF","SAM BLOCO A, BRASILIA - DF, 70620-010, BRASIL - BRASILIA",-15.800271,-47.882977,-15.780366,-47.907901,-15.780491,-47.90838,2022-04-06 17:27:33.010,
TAXIGOV_DF,514809.0,MCTIC,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:32:36.223,2022-03-31 09:45:33.850,2022-03-31 09:50:25.990,2022-03-31 09:45:33.850,2022-03-31 09:51:30.307,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Pca. dos Tres Poderes, Brasilia, Brasilia, DF",,-15.799761,-47.869887,-15.799410,-47.860877,,,,
TAXIGOV_DF,514810.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:32:40.237,2022-03-31 09:38:24.640,,2022-03-31 09:32:40.237,2022-03-31 09:38:24.640,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",,-15.799681,-47.870012,-15.799049,-47.860769,,,,
TAXIGOV_DF,514811.0,Ministério do Turismo,CONCLUÍDA,1 - REUNIAO EXTERNA,0.77,6.32,2022-03-31 09:32:41.717,2022-03-31 09:36:42.100,2022-03-31 09:39:43.507,2022-03-31 09:39:50.747,2022-03-31 09:42:15.943,MINISTERIO DO TURISMO,ASA NORTE,BRASILIA,DF,"Ministerio do Meio Ambiente, Eixo Monumental, Brasilia, DF","EMI BLOCO B, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.796887,-47.868230,-15.798594,-47.872431,-15.799539,-47.872516,2022-04-06 14:14:36.090,
TAXIGOV_DF,514815.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CONCLUÍDA,1 - REUNIAO EXTERNA,5.93,18.74,2022-03-31 09:34:43.510,2022-03-31 09:37:39.127,2022-03-31 09:40:13.967,2022-03-31 09:40:37.460,2022-03-31 09:51:09.000,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES - MCTI",ASA SUL,BRASILIA,DF,"Ministerio do Desenvolvimento Regional - Ed. Celso Furtado, Asa Norte, Brasilia, DF","VIA W. CINCO NORTE, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.799863,-47.870052,-15.770219,-47.893141,-15.770317,-47.892875,2022-04-04 13:45:26.920,
TAXIGOV_DF,514816.0,Presidência da República,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,10.11,31.95,2022-03-31 09:34:44.477,2022-03-31 09:36:41.760,2022-03-31 09:47:20.797,2022-03-31 09:47:44.390,2022-03-31 10:15:03.530,PRESIDENCIA DA REPUBLICA - ANEXO I,BRASILIA,BRASILIA,DF,"QGEx Portaria Norte, Brasilia, DF","SMU, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.799438,-47.859390,-15.772358,-47.917021,-15.771933,-47.917135,2022-04-04 09:49:00.940,
TAXIGOV_DF,514817.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,,2022-03-31 09:34:46.350,2022-03-31 09:37:01.927,,2022-03-31 09:34:46.350,2022-03-31 09:37:01.893,PO700-MINISTÉRIO DA SAÚDE,ASA NORTE,BRASÍLIA,DF,MINISTÉRIO DA SAÚDE - BLOCO G - BRASÍLIA / DF,,-15.783626,-47.890344,-15.800236,-47.868381,,,,
TAXIGOV_DF,514819.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:35:16.353,2022-03-31 09:44:21.190,,2022-03-31 09:35:16.353,2022-03-31 09:44:21.190,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",,-15.799258,-47.869979,-15.799049,-47.860769,,,,
TAXIGOV_DF,514824.0,Ministério da Economia,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:36:13.750,2022-03-31 09:58:43.150,2022-03-31 09:44:41.077,2022-03-31 10:08:43.150,2022-03-31 10:12:40.147,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",,-15.799912,-47.869560,-15.799049,-47.860769,,,,
TAXIGOV_DF,514826.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:36:21.673,2022-03-31 09:43:20.370,,2022-03-31 09:36:21.673,2022-03-31 09:43:20.370,MINISTERIO DA SAUDE (PO 700),BRASILIA,BRASILIA,DF,"Ministerio da Saude, Brasilia, DF",,-15.783607,-47.890239,-15.800236,-47.868381,,,,
TAXIGOV_DF,514829.0,MCTIC,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:38:09.560,2022-03-31 09:48:49.120,2022-03-31 09:50:58.817,2022-03-31 09:48:49.120,2022-03-31 09:52:56.047,"MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÕES - MCTI",,BRASÍLIA,DF,PALÁCIO DO PLANALTO - BRASÍLIA / DF,,-15.799863,-47.870052,-15.799048,-47.860768,,,,
TAXIGOV_DF,514832.0,Ministério da Economia,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:38:34.097,2022-03-31 09:49:11.783,2022-03-31 09:52:13.360,2022-03-31 09:59:11.783,2022-03-31 10:07:00.270,MINISTERIO DA ECONOMIA - BLOCO K,,BRASILIA,DF,"Ministerio da Economia - Bloco C, Esplanada dos Ministerios, Zona Civico-Administrativa, Brasilia, DF",,-15.794738,-47.873794,-15.799303,-47.871764,,,,
TAXIGOV_DF,514834.0,Ministério da Saúde,CONCLUÍDA,1 - REUNIAO EXTERNA,4.17,13.16,2022-03-31 09:38:58.580,2022-03-31 09:39:10.703,2022-03-31 09:45:06.400,2022-03-31 09:45:30.667,2022-03-31 09:54:42.917,MINISTERIO DA SAUDE - BLOCO G,,BRASILIA,DF,"PO700-Ministerio da Saude, Asa Norte, Brasilia, DF","BRASILIA - DF, 70719-000, BRASIL - BRASILIA",-15.800236,-47.868381,-15.783626,-47.890344,-15.784131,-47.890488,2022-04-04 11:58:59.530,
TAXIGOV_DF,514836.0,Ministério Cidadania,CONCLUÍDA,2 - ENTREGA DE DOCUMENTOS,2.14,6.76,2022-03-31 09:39:14.317,2022-03-31 09:50:32.203,2022-03-31 09:55:55.023,2022-03-31 09:55:57.417,2022-03-31 10:02:03.513,MINISTÉRIO DA CIDADANIA - GM/MC,,BRASÍLIA,DF,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES (DNIT) - BRASÍLIA / DF,"SAUN BLOCO A, BRASILIA - DF, 70040-230, BRASIL - BRASÍLIA",-15.798405,-47.873197,-15.789649,-47.875092,-15.789258,-47.874938,2022-04-04 17:03:17.457,
TAXIGOV_DF,514837.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,2.18,6.88,2022-03-31 09:39:25.120,2022-03-31 09:39:33.290,2022-03-31 09:41:50.820,2022-03-31 09:41:51.160,2022-03-31 09:50:19.500,BANCA PALACIO DO DESENVOLVIMENTO,ASA NORTE,BRASILIA,DF,"Ministerio da Agricultura, Pecuaria e Abastecimento, Brasilia, DF","EMI BLOCO D, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.791106,-47.879616,-15.799534,-47.870929,-15.799479,-47.870682,,
TAXIGOV_DF,514838.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.36,6.32,2022-03-31 09:39:26.350,2022-03-31 09:41:27.253,2022-03-31 09:44:50.213,2022-03-31 09:44:59.797,2022-03-31 09:48:08.650,ANEXOS A E B DO MINISTERIO DA AGRICULTURA,ASA SUL,BRASILIA,DF,"Palacio do Planalto, Brasilia, DF","VIA N. UM LESTE, BRASILIA - DF, 70070-350, BRASIL - BRASILIA",-15.800980,-47.871102,-15.799048,-47.860768,-15.799308,-47.861906,,
TAXIGOV_DF,514842.0,MAPA - Ministério da Agricultura - Pecuária e Abastecimento,CONCLUÍDA,1 - REUNIAO EXTERNA,1.3,6.32,2022-03-31 09:40:56.120,2022-03-31 09:42:34.803,2022-03-31 09:44:08.053,2022-03-31 09:44:33.897,2022-03-31 09:46:55.897,EMI BLOCO D,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal","VIA EIXO MONUMENTAL, BRASILIA - DF, 70100-000, BRASIL - BRASILIA",-15.799085,-47.870911,-15.799049,-47.860769,-15.799465,-47.861819,,
TAXIGOV_DF,514844.0,Ministério da Economia,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:41:15.603,2022-03-31 09:53:19.850,,2022-03-31 09:53:19.850,2022-03-31 10:11:59.340,CRPS CONSELHO DE RECURSOS DA PREVIDENCIA SOCIAL,ASA SUL,BRASILIA,DF,"Ministerio do Trabalho e Emprego (MTE), Esplanada dos Ministerios, Bl. F, Brasilia, Brasilia, DF",,-15.803138,-47.880497,-15.800120,-47.869277,,,,
TAXIGOV_DF,514850.0,Ministério do Meio Ambiente,CANCELADA,1 - REUNIAO EXTERNA,,,2022-03-31 09:43:34.283,2022-03-31 09:47:49.150,,2022-03-31 09:47:49.150,2022-03-31 09:47:59.797,ESPLANADA DOS MINISTERIOS,BRASILIA,BRASILIA,DF,"Ministerio do Turismo, n bl U, Brasilia, DF",,-15.797120,-47.873333,-15.796887,-47.868230,,,,
TAXIGOV_DF,514852.0,Ministério da Mulher,CANCELADA,1 - REUNIAO EXTERNA,,6.32,2022-03-31 09:43:51.393,2022-03-31 09:50:12.240,,2022-03-31 09:50:12.240,2022-03-31 09:51:06.997,"MINISTÉRIO DA MULHER, DA FAMÍLIA E DOS DIREITOS HUMANOS",,BRASÍLIA,DF,PALÁCIO DO PLANALTO - BRASÍLIA / DF,,-15.798489,-47.873138,-15.799048,-47.860768,,,,
TAXIGOV_DF,514854.0,MCTIC,CONCLUÍDA,1 - REUNIAO EXTERNA,1.12,6.32,2022-03-31 09:44:06.177,2022-03-31 09:44:40.680,2022-03-31 09:47:21.367,2022-03-31 09:50:07.490,2022-03-31 09:59:30.540,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Brasilia, DF","VIA N. UM LESTE, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.799947,-47.870070,-15.799048,-47.860768,-15.799254,-47.861927,2022-04-05 17:26:07.683,
TAXIGOV_DF,514856.0,MINISTERIO DO DESENVOLVIMENTO REGIONAL,CANCELADA,1 - REUNIAO EXTERNA,,,2022-03-31 09:44:44.077,2022-03-31 09:46:42.023,,2022-03-31 09:46:42.023,2022-03-31 09:46:54.053,EMI BLOCO E,BRASILIA,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal",,-15.799258,-47.869979,-15.799049,-47.860769,,,,
TAXIGOV_DF,514858.0,Ministério da Economia,CONCLUÍDA,1 - REUNIAO EXTERNA,2.55,8.07,2022-03-31 09:45:14.320,2022-03-31 09:46:00.900,2022-03-31 09:49:24.567,2022-03-31 10:01:21.073,2022-03-31 10:09:18.187,"SAUS QUADRA 6 ORGÃOS CENTRAIS,",ASA SUL,BRASILIA,DF,"MINISTERIO DA ECONOMIA BLOCO F, - PA 1","EMI BLOCO F, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.806186,-47.881761,-15.79952,-47.86909,-15.800861,-47.869131,2022-04-07 10:51:35.740,
TAXIGOV_DF,514860.0,Ministério da Saúde,CANCELADA,1 - REUNIAO EXTERNA,,,2022-03-31 09:45:24.187,2022-03-31 09:47:12.670,,2022-03-31 09:47:12.670,2022-03-31 09:47:20.390,"PO 700, SRTVN QUADRA 03",ASA NORTE,BRASILIA,DF,"Fundacao Nacional do Indio, Asa Sul, Brasilia, Distrito Federal",,-15.783535,-47.890305,-15.795090,-47.893785,,,,
TAXIGOV_DF,514864.0,Ministério das Relaçoes Exteriores,CONCLUÍDA,3 - VISITA TECNICA,7.8,24.65,2022-03-31 09:47:10.400,2022-03-31 09:47:51.427,2022-03-31 09:48:12.497,2022-03-31 10:00:38.890,2022-03-31 10:12:17.773,"SQS 213,",ASA SUL,BRASILIA,DF,"ITAMARATI, - PA 1","VIA S. DOIS LESTE, 8, BRASILIA - DF, 70346-090, BRASIL - BRASILIA",-15.829772,-47.914902,-15.810675,-47.871969,-15.801802,-47.867967,2022-04-04 14:47:55.430,
TAXIGOV_DF,514865.0,Presidência da República,CONCLUÍDA,1 - REUNIAO EXTERNA,4.0,12.65,2022-03-31 09:48:10.527,2022-03-31 09:54:09.410,2022-03-31 10:02:05.057,2022-03-31 10:02:14.700,2022-03-31 10:09:01.460,"EDIFICIO PARQUE CIDADE CORPORATE, SCS QD. 9, LT. C",ASA SUL,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal","VIA N. UM LESTE, BRASILIA - DF, 70833-520, BRASIL - BRASILIA",-15.795332,-47.893476,-15.799049,-47.860769,-15.799234,-47.861972,2022-04-04 09:50:14.740,
TAXIGOV_DF,514867.0,Polícia Rodoviária Federal,CONCLUÍDA,1 - REUNIAO EXTERNA,23.55,74.41,2022-03-31 09:49:35.637,2022-03-31 09:50:20.993,2022-03-31 10:03:35.440,2022-03-31 10:05:47.233,2022-03-31 10:32:49.373,VIA IA UM,GUARA,BRASILIA,DF,"Policia Rodoviaria Federal - Santa Maria BR-040, Brasilia, DF","ROD. PRES. JUSCELINO KUBITSCHEK, SANTA MARIA, BRASILIA - DF, 72510-418, BRASIL - BRASILIA",-15.805288,-47.970299,-15.982958,-47.988983,-15.983024,-47.988679,2022-04-07 11:48:40.460,
TAXIGOV_DF,514870.0,Ministério da Infraestrutura,CONCLUÍDA,1 - REUNIAO EXTERNA,1.14,3.61,2022-03-31 09:50:37.990,2022-03-31 09:56:18.160,,2022-03-31 10:00:31.257,2022-03-31 10:06:12.940,MINISTERIO DA INFRAESTRUTURA,,BRASILIA,DF,"Palacio do Planalto, Brasilia, Distrito Federal","VIA N. UM LESTE, BRASILIA - DF, 70833-520, BRASIL",-15.796850,-47.867071,-15.799049,-47.860769,-15.799185,-47.862093,2022-04-04 09:20:41.283,
